"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/22/2021","AQS","060650010","1","1.8","ug/m3 LC","10","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/23/2021","AQS","060650010","1","4.2","ug/m3 LC","23","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/24/2021","AQS","060650010","1","6.1","ug/m3 LC","34","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/25/2021","AQS","060650010","1","4.2","ug/m3 LC","23","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/26/2021","AQS","060650010","1","3","ug/m3 LC","17","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/27/2021","AQS","060650010","1","1","ug/m3 LC","6","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/28/2021","AQS","060650010","1","3.5","ug/m3 LC","19","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/29/2021","AQS","060650010","1","1.8","ug/m3 LC","10","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/30/2021","AQS","060650010","1","7.3","ug/m3 LC","41","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/31/2021","AQS","060650010","1","2.6","ug/m3 LC","14","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/01/2021","AQS","060650010","1","3.7","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/02/2021","AQS","060650010","1","3.3","ug/m3 LC","18","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/03/2021","AQS","060650010","1","2.2","ug/m3 LC","12","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/04/2021","AQS","060650010","1","1.3","ug/m3 LC","7","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/05/2021","AQS","060650010","1","2","ug/m3 LC","11","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/06/2021","AQS","060650010","1","3.5","ug/m3 LC","19","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/07/2021","AQS","060650010","1","3.8","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/08/2021","AQS","060650010","1","2.5","ug/m3 LC","14","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/09/2021","AQS","060650010","1","3.5","ug/m3 LC","19","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/10/2021","AQS","060650010","1","4.4","ug/m3 LC","24","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/11/2021","AQS","060650010","1","5.1","ug/m3 LC","28","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/12/2021","AQS","060650010","1","8.8","ug/m3 LC","49","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/13/2021","AQS","060650010","1","6.2","ug/m3 LC","34","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/14/2021","AQS","060650010","1","4.9","ug/m3 LC","27","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/15/2021","AQS","060650010","1","5","ug/m3 LC","28","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/16/2021","AQS","060650010","1","6.2","ug/m3 LC","34","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/17/2021","AQS","060650010","1","2.4","ug/m3 LC","13","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/18/2021","AQS","060650010","1","2.2","ug/m3 LC","12","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/19/2021","AQS","060650010","1","2.5","ug/m3 LC","14","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/20/2021","AQS","060650010","1","3.6","ug/m3 LC","20","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/21/2021","AQS","060650010","1","4.3","ug/m3 LC","24","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/22/2021","AQS","060650010","1","6","ug/m3 LC","33","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/23/2021","AQS","060650010","1","5.7","ug/m3 LC","32","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/24/2021","AQS","060650010","1","5.5","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/25/2021","AQS","060650010","1","2.7","ug/m3 LC","15","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/26/2021","AQS","060650010","1","1.7","ug/m3 LC","9","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/27/2021","AQS","060650010","1","2.4","ug/m3 LC","13","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/28/2021","AQS","060650010","1","1.8","ug/m3 LC","10","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/29/2021","AQS","060650010","1","0.8","ug/m3 LC","4","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"04/30/2021","AQS","060650010","1","1","ug/m3 LC","6","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/01/2021","AQS","060650010","1","2.3","ug/m3 LC","13","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/02/2021","AQS","060650010","1","5.6","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/03/2021","AQS","060650010","1","3.6","ug/m3 LC","20","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/04/2021","AQS","060650010","1","3.7","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/05/2021","AQS","060650010","1","5.2","ug/m3 LC","29","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/06/2021","AQS","060650010","1","4.7","ug/m3 LC","26","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/07/2021","AQS","060650010","1","6.6","ug/m3 LC","37","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/08/2021","AQS","060650010","1","5.5","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/09/2021","AQS","060650010","1","8.5","ug/m3 LC","47","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/10/2021","AQS","060650010","1","10.3","ug/m3 LC","53","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/11/2021","AQS","060650010","1","8.1","ug/m3 LC","45","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/14/2021","AQS","060650010","1","8.6","ug/m3 LC","48","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/15/2021","AQS","060650010","1","6.5","ug/m3 LC","36","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/16/2021","AQS","060650010","1","5.6","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/17/2021","AQS","060650010","1","4.4","ug/m3 LC","24","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/18/2021","AQS","060650010","1","7.5","ug/m3 LC","42","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/19/2021","AQS","060650010","1","5.9","ug/m3 LC","33","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/20/2021","AQS","060650010","1","6","ug/m3 LC","33","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/21/2021","AQS","060650010","1","5.9","ug/m3 LC","33","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/22/2021","AQS","060650010","1","5.2","ug/m3 LC","29","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/23/2021","AQS","060650010","1","5.5","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/24/2021","AQS","060650010","1","5.2","ug/m3 LC","29","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/25/2021","AQS","060650010","1","5.6","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/26/2021","AQS","060650010","1","4.1","ug/m3 LC","23","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/27/2021","AQS","060650010","1","5.2","ug/m3 LC","29","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/28/2021","AQS","060650010","1","4.8","ug/m3 LC","27","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/29/2021","AQS","060650010","1","6.4","ug/m3 LC","36","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/30/2021","AQS","060650010","1","4.5","ug/m3 LC","25","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"05/31/2021","AQS","060650010","1","5.7","ug/m3 LC","32","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/01/2021","AQS","060650010","1","4.4","ug/m3 LC","24","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/02/2021","AQS","060650010","1","7.5","ug/m3 LC","42","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/03/2021","AQS","060650010","1","10.2","ug/m3 LC","53","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/04/2021","AQS","060650010","1","6.1","ug/m3 LC","34","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/05/2021","AQS","060650010","1","7.8","ug/m3 LC","43","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/06/2021","AQS","060650010","1","6.4","ug/m3 LC","36","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/07/2021","AQS","060650010","1","3.7","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/08/2021","AQS","060650010","1","4.4","ug/m3 LC","24","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/09/2021","AQS","060650010","1","3.2","ug/m3 LC","18","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/10/2021","AQS","060650010","1","3.2","ug/m3 LC","18","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/11/2021","AQS","060650010","1","3.7","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/12/2021","AQS","060650010","1","3.9","ug/m3 LC","22","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/13/2021","AQS","060650010","1","3.7","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/14/2021","AQS","060650010","1","3.6","ug/m3 LC","20","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/15/2021","AQS","060650010","1","3.7","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/16/2021","AQS","060650010","1","5.4","ug/m3 LC","30","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/17/2021","AQS","060650010","1","7.1","ug/m3 LC","39","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/18/2021","AQS","060650010","1","8.6","ug/m3 LC","48","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/19/2021","AQS","060650010","1","7.9","ug/m3 LC","44","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/20/2021","AQS","060650010","1","5.1","ug/m3 LC","28","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"06/21/2021","AQS","060650010","1","4.5","ug/m3 LC","25","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
